tsolve,alg,nvars,seed,runseed
72,GR,20,7,2
NA,RS,20,7,2
577,UEDA,20,7,3
29,GR,20,7,3
NA,RS,20,7,3
NA,UEDA,20,7,4
236,GR,20,7,4
NA,RS,20,7,4
314,UEDA,20,7,5
42,GR,20,7,5
NA,RS,20,7,5
697,UEDA,20,7,6
49,GR,20,7,6
NA,RS,20,7,6
388,UEDA,20,7,7
324,GR,20,7,7
NA,RS,20,7,7
412,UEDA,20,7,8
259,GR,20,7,8
NA,RS,20,7,8
925,UEDA,20,7,9
337,GR,20,7,9
NA,RS,20,7,9
NA,UEDA,20,7,10
110,GR,20,7,10
NA,RS,20,7,10
743,UEDA,20,8,1
40,GR,20,8,1
NA,RS,20,8,1
987,UEDA,20,8,2
67,GR,20,8,2
NA,RS,20,8,2
NA,UEDA,20,8,3
84,GR,20,8,3
NA,RS,20,8,3
NA,UEDA,20,8,4
61,GR,20,8,4
NA,RS,20,8,4
955,UEDA,20,8,5
61,GR,20,8,5
NA,RS,20,8,5
NA,UEDA,20,8,6
58,GR,20,8,6
NA,RS,20,8,6
531,UEDA,20,8,7
68,GR,20,8,7
NA,RS,20,8,7
483,UEDA,20,8,8
64,GR,20,8,8
NA,RS,20,8,8
300,UEDA,20,8,9
68,GR,20,8,9
NA,RS,20,8,9
703,UEDA,20,8,10
38,GR,20,8,10
NA,RS,20,8,10
291,UEDA,20,9,1
52,GR,20,9,1
NA,RS,20,9,1
357,UEDA,20,9,2
71,GR,20,9,2
NA,RS,20,9,2
317,UEDA,20,9,3
52,GR,20,9,3
NA,RS,20,9,3
433,UEDA,20,9,4
39,GR,20,9,4
NA,RS,20,9,4
415,UEDA,20,9,5
54,GR,20,9,5
NA,RS,20,9,5
305,UEDA,20,9,6
50,GR,20,9,6
NA,RS,20,9,6
408,UEDA,20,9,7
51,GR,20,9,7
NA,RS,20,9,7
669,UEDA,20,9,8
55,GR,20,9,8
NA,RS,20,9,8
217,UEDA,20,9,9
71,GR,20,9,9
NA,RS,20,9,9
444,UEDA,20,9,10
60,GR,20,9,10
NA,RS,20,9,10
343,UEDA,20,10,1
54,GR,20,10,1
NA,RS,20,10,1
336,UEDA,20,10,2
36,GR,20,10,2
NA,RS,20,10,2
761,UEDA,20,10,3
51,GR,20,10,3
NA,RS,20,10,3
693,UEDA,20,10,4
38,GR,20,10,4
NA,RS,20,10,4
445,UEDA,20,10,5
31,GR,20,10,5
NA,RS,20,10,5
462,UEDA,20,10,6
43,GR,20,10,6
NA,RS,20,10,6
316,UEDA,20,10,7
35,GR,20,10,7
NA,RS,20,10,7
465,UEDA,20,10,8
176,GR,20,10,8
NA,RS,20,10,8
689,UEDA,20,10,9
46,GR,20,10,9
NA,RS,20,10,9
455,UEDA,20,10,10
68,GR,20,10,10
NA,RS,20,10,10
225,UEDA,21,1,1
122,GR,21,1,1
NA,RS,21,1,1
NA,UEDA,21,1,2
205,GR,21,1,2
NA,RS,21,1,2
494,UEDA,21,1,3
85,GR,21,1,3
NA,RS,21,1,3
NA,UEDA,21,1,4
53,GR,21,1,4
NA,RS,21,1,4
464,UEDA,21,1,5
81,GR,21,1,5
NA,RS,21,1,5
377,UEDA,21,1,6
228,GR,21,1,6
NA,RS,21,1,6
908,UEDA,21,1,7
89,GR,21,1,7
NA,RS,21,1,7
434,UEDA,21,1,8
179,GR,21,1,8
NA,RS,21,1,8
841,UEDA,21,1,9
129,GR,21,1,9
NA,RS,21,1,9
230,UEDA,21,1,10
50,GR,21,1,10
NA,RS,21,1,10
533,UEDA,21,2,1
47,GR,21,2,1
NA,RS,21,2,1
382,UEDA,21,2,2
35,GR,21,2,2
NA,RS,21,2,2
1048,UEDA,21,2,3
58,GR,21,2,3
NA,RS,21,2,3
316,UEDA,21,2,4
73,GR,21,2,4
NA,RS,21,2,4
352,UEDA,21,2,5
64,GR,21,2,5
NA,RS,21,2,5
841,UEDA,21,2,6
81,GR,21,2,6
NA,RS,21,2,6
819,UEDA,21,2,7
112,GR,21,2,7
NA,RS,21,2,7
391,UEDA,21,2,8
91,GR,21,2,8
NA,RS,21,2,8
510,UEDA,21,2,9
47,GR,21,2,9
NA,RS,21,2,9
286,UEDA,21,2,10
57,GR,21,2,10
NA,RS,21,2,10
372,UEDA,21,3,1
41,GR,21,3,1
NA,RS,21,3,1
464,UEDA,21,3,2
68,GR,21,3,2
NA,RS,21,3,2
698,UEDA,21,3,3
54,GR,21,3,3
NA,RS,21,3,3
322,UEDA,21,3,4
59,GR,21,3,4
NA,RS,21,3,4
NA,UEDA,21,3,5
99,GR,21,3,5
NA,RS,21,3,5
694,UEDA,21,3,6
38,GR,21,3,6
NA,RS,21,3,6
441,UEDA,21,3,7
46,GR,21,3,7
NA,RS,21,3,7
521,UEDA,21,3,8
93,GR,21,3,8
NA,RS,21,3,8
366,UEDA,21,3,9
51,GR,21,3,9
NA,RS,21,3,9
824,UEDA,21,3,10
27,GR,21,3,10
NA,RS,21,3,10
288,UEDA,21,4,1
56,GR,21,4,1
NA,RS,21,4,1
382,UEDA,21,4,2
57,GR,21,4,2
NA,RS,21,4,2
682,UEDA,21,4,3
54,GR,21,4,3
NA,RS,21,4,3
359,UEDA,21,4,4
76,GR,21,4,4
NA,RS,21,4,4
582,UEDA,21,4,5
106,GR,21,4,5
NA,RS,21,4,5
NA,UEDA,21,4,6
65,GR,21,4,6
NA,RS,21,4,6
499,UEDA,21,4,7
290,GR,21,4,7
NA,RS,21,4,7
347,UEDA,21,4,8
168,GR,21,4,8
NA,RS,21,4,8
NA,UEDA,21,4,9
373,GR,21,4,9
NA,RS,21,4,9
NA,UEDA,21,4,10
57,GR,21,4,10
NA,RS,21,4,10
375,UEDA,21,5,1
53,GR,21,5,1
NA,RS,21,5,1
348,UEDA,21,5,2
175,GR,21,5,2
NA,RS,21,5,2
NA,UEDA,21,5,3
108,GR,21,5,3
NA,RS,21,5,3
419,UEDA,21,5,4
115,GR,21,5,4
NA,RS,21,5,4
742,UEDA,21,5,5
81,GR,21,5,5
NA,RS,21,5,5
345,UEDA,21,5,6
52,GR,21,5,6
NA,RS,21,5,6
498,UEDA,21,5,7
54,GR,21,5,7
NA,RS,21,5,7
550,UEDA,21,5,8
63,GR,21,5,8
NA,RS,21,5,8
878,UEDA,21,5,9
53,GR,21,5,9
NA,RS,21,5,9
NA,UEDA,21,5,10
33,GR,21,5,10
NA,RS,21,5,10
340,UEDA,21,6,1
75,GR,21,6,1
NA,RS,21,6,1
601,UEDA,21,6,2
64,GR,21,6,2
NA,RS,21,6,2
1021,UEDA,21,6,3
96,GR,21,6,3
NA,RS,21,6,3
467,UEDA,21,6,4
39,GR,21,6,4
NA,RS,21,6,4
442,UEDA,21,6,5
98,GR,21,6,5
NA,RS,21,6,5
342,UEDA,21,6,6
58,GR,21,6,6
NA,RS,21,6,6
359,UEDA,21,6,7
88,GR,21,6,7
NA,RS,21,6,7
503,UEDA,21,6,8
75,GR,21,6,8
NA,RS,21,6,8
593,UEDA,21,6,9
85,GR,21,6,9
NA,RS,21,6,9
NA,UEDA,21,6,10
61,GR,21,6,10
NA,RS,21,6,10
355,UEDA,21,7,1
182,GR,21,7,1
NA,RS,21,7,1
334,UEDA,21,7,2
65,GR,21,7,2
NA,RS,21,7,2
705,UEDA,21,7,3
364,GR,21,7,3
NA,RS,21,7,3
278,UEDA,21,7,4
44,GR,21,7,4
NA,RS,21,7,4
1043,UEDA,21,7,5
259,GR,21,7,5
NA,RS,21,7,5
394,UEDA,21,7,6
64,GR,21,7,6
NA,RS,21,7,6
336,UEDA,21,7,7
123,GR,21,7,7
NA,RS,21,7,7
591,UEDA,21,7,8
255,GR,21,7,8
NA,RS,21,7,8
543,UEDA,21,7,9
116,GR,21,7,9
NA,RS,21,7,9
NA,UEDA,21,7,10
25,GR,21,7,10
NA,RS,21,7,10
552,UEDA,21,8,1
58,GR,21,8,1
NA,RS,21,8,1
897,UEDA,21,8,2
59,GR,21,8,2
NA,RS,21,8,2
404,UEDA,21,8,3
55,GR,21,8,3
NA,RS,21,8,3
NA,UEDA,21,8,4
62,GR,21,8,4
NA,RS,21,8,4
1015,UEDA,21,8,5
61,GR,21,8,5
NA,RS,21,8,5
626,UEDA,21,8,6
53,GR,21,8,6
NA,RS,21,8,6
NA,UEDA,21,8,7
98,GR,21,8,7
NA,RS,21,8,7
438,UEDA,21,8,8
75,GR,21,8,8
NA,RS,21,8,8
823,UEDA,21,8,9
103,GR,21,8,9
NA,RS,21,8,9
521,UEDA,21,8,10
77,GR,21,8,10
NA,RS,21,8,10
393,UEDA,21,9,1
61,GR,21,9,1
NA,RS,21,9,1
456,UEDA,21,9,2
50,GR,21,9,2
NA,RS,21,9,2
804,UEDA,21,9,3
52,GR,21,9,3
NA,RS,21,9,3
794,UEDA,21,9,4
30,GR,21,9,4
NA,RS,21,9,4
444,UEDA,21,9,5
60,GR,21,9,5
NA,RS,21,9,5
535,UEDA,21,9,6
63,GR,21,9,6
NA,RS,21,9,6
745,UEDA,21,9,7
50,GR,21,9,7
NA,RS,21,9,7
620,UEDA,21,9,8
65,GR,21,9,8
NA,RS,21,9,8
751,UEDA,21,9,9
60,GR,21,9,9
NA,RS,21,9,9
453,UEDA,21,9,10
36,GR,21,9,10
NA,RS,21,9,10
460,UEDA,21,10,1
60,GR,21,10,1
NA,RS,21,10,1
943,UEDA,21,10,2
73,GR,21,10,2
NA,RS,21,10,2
431,UEDA,21,10,3
81,GR,21,10,3
NA,RS,21,10,3
365,UEDA,21,10,4
68,GR,21,10,4
NA,RS,21,10,4
355,UEDA,21,10,5
54,GR,21,10,5
NA,RS,21,10,5
NA,UEDA,21,10,6
123,GR,21,10,6
NA,RS,21,10,6
431,UEDA,21,10,7
63,GR,21,10,7
NA,RS,21,10,7
849,UEDA,21,10,8
106,GR,21,10,8
NA,RS,21,10,8
NA,UEDA,21,10,9
63,GR,21,10,9
NA,RS,21,10,9
435,UEDA,21,10,10
94,GR,21,10,10
NA,RS,21,10,10
873,UEDA,22,1,1
445,GR,22,1,1
NA,RS,22,1,1
888,UEDA,22,1,2
102,GR,22,1,2
NA,RS,22,1,2
618,UEDA,22,1,3
38,GR,22,1,3
NA,RS,22,1,3
840,UEDA,22,1,4
44,GR,22,1,4
NA,RS,22,1,4
NA,UEDA,22,1,5
177,GR,22,1,5
NA,RS,22,1,5
889,UEDA,22,1,6
109,GR,22,1,6
NA,RS,22,1,6
585,UEDA,22,1,7
36,GR,22,1,7
NA,RS,22,1,7
326,UEDA,22,1,8
210,GR,22,1,8
NA,RS,22,1,8
944,UEDA,22,1,9
100,GR,22,1,9
NA,RS,22,1,9
NA,UEDA,22,1,10
41,GR,22,1,10
NA,RS,22,1,10
NA,UEDA,22,2,1
79,GR,22,2,1
NA,RS,22,2,1
475,UEDA,22,2,2
223,GR,22,2,2
NA,RS,22,2,2
NA,UEDA,22,2,3
46,GR,22,2,3
NA,RS,22,2,3
787,UEDA,22,2,4
126,GR,22,2,4
NA,RS,22,2,4
467,UEDA,22,2,5
138,GR,22,2,5
NA,RS,22,2,5
828,UEDA,22,2,6
66,GR,22,2,6
NA,RS,22,2,6
761,UEDA,22,2,7
64,GR,22,2,7
NA,RS,22,2,7
NA,UEDA,22,2,8
314,GR,22,2,8
NA,RS,22,2,8
619,UEDA,22,2,9
95,GR,22,2,9
NA,RS,22,2,9
NA,UEDA,22,2,10
196,GR,22,2,10
NA,RS,22,2,10
NA,UEDA,22,3,1
86,GR,22,3,1
NA,RS,22,3,1
1011,UEDA,22,3,2
69,GR,22,3,2
NA,RS,22,3,2
NA,UEDA,22,3,3
39,GR,22,3,3
NA,RS,22,3,3
611,UEDA,22,3,4
81,GR,22,3,4
NA,RS,22,3,4
464,UEDA,22,3,5
58,GR,22,3,5
NA,RS,22,3,5
503,UEDA,22,3,6
57,GR,22,3,6
NA,RS,22,3,6
755,UEDA,22,3,7
63,GR,22,3,7
NA,RS,22,3,7
417,UEDA,22,3,8
67,GR,22,3,8
NA,RS,22,3,8
729,UEDA,22,3,9
63,GR,22,3,9
NA,RS,22,3,9
557,UEDA,22,3,10
71,GR,22,3,10
NA,RS,22,3,10
470,UEDA,22,4,1
194,GR,22,4,1
NA,RS,22,4,1
836,UEDA,22,4,2
38,GR,22,4,2
NA,RS,22,4,2
NA,UEDA,22,4,3
71,GR,22,4,3
NA,RS,22,4,3
592,UEDA,22,4,4
143,GR,22,4,4
NA,RS,22,4,4
NA,UEDA,22,4,5
62,GR,22,4,5
NA,RS,22,4,5
NA,UEDA,22,4,6
61,GR,22,4,6
NA,RS,22,4,6
NA,UEDA,22,4,7
194,GR,22,4,7
NA,RS,22,4,7
480,UEDA,22,4,8
271,GR,22,4,8
NA,RS,22,4,8
NA,UEDA,22,4,9
64,GR,22,4,9
NA,RS,22,4,9
581,UEDA,22,4,10
61,GR,22,4,10
NA,RS,22,4,10
NA,UEDA,22,5,1
116,GR,22,5,1
NA,RS,22,5,1
517,UEDA,22,5,2
203,GR,22,5,2
NA,RS,22,5,2
581,UEDA,22,5,3
94,GR,22,5,3
NA,RS,22,5,3
343,UEDA,22,5,4
72,GR,22,5,4
NA,RS,22,5,4
350,UEDA,22,5,5
73,GR,22,5,5
NA,RS,22,5,5
NA,UEDA,22,5,6
47,GR,22,5,6
NA,RS,22,5,6
1077,UEDA,22,5,7
50,GR,22,5,7
NA,RS,22,5,7
253,UEDA,22,5,8
85,GR,22,5,8
NA,RS,22,5,8
NA,UEDA,22,5,9
94,GR,22,5,9
NA,RS,22,5,9
459,UEDA,22,5,10
288,GR,22,5,10
NA,RS,22,5,10
415,UEDA,22,6,1
75,GR,22,6,1
NA,RS,22,6,1
745,UEDA,22,6,2
70,GR,22,6,2
NA,RS,22,6,2
372,UEDA,22,6,3
66,GR,22,6,3
NA,RS,22,6,3
359,UEDA,22,6,4
65,GR,22,6,4
NA,RS,22,6,4
NA,UEDA,22,6,5
99,GR,22,6,5
NA,RS,22,6,5
888,UEDA,22,6,6
51,GR,22,6,6
NA,RS,22,6,6
469,UEDA,22,6,7
72,GR,22,6,7
NA,RS,22,6,7
413,UEDA,22,6,8
74,GR,22,6,8
NA,RS,22,6,8
844,UEDA,22,6,9
35,GR,22,6,9
NA,RS,22,6,9
455,UEDA,22,6,10
55,GR,22,6,10
NA,RS,22,6,10
NA,UEDA,22,7,1
75,GR,22,7,1
NA,RS,22,7,1
NA,UEDA,22,7,2
88,GR,22,7,2
NA,RS,22,7,2
926,UEDA,22,7,3
93,GR,22,7,3
NA,RS,22,7,3
NA,UEDA,22,7,4
47,GR,22,7,4
NA,RS,22,7,4
NA,UEDA,22,7,5
88,GR,22,7,5
NA,RS,22,7,5
NA,UEDA,22,7,6
185,GR,22,7,6
NA,RS,22,7,6
NA,UEDA,22,7,7
256,GR,22,7,7
NA,RS,22,7,7
406,UEDA,22,7,8
227,GR,22,7,8
NA,RS,22,7,8
NA,UEDA,22,7,9
122,GR,22,7,9
NA,RS,22,7,9
463,UEDA,22,7,10
66,GR,22,7,10
NA,RS,22,7,10
341,UEDA,22,8,1
69,GR,22,8,1
NA,RS,22,8,1
569,UEDA,22,8,2
106,GR,22,8,2
NA,RS,22,8,2
587,UEDA,22,8,3
68,GR,22,8,3
NA,RS,22,8,3
638,UEDA,22,8,4
77,GR,22,8,4
NA,RS,22,8,4
NA,UEDA,22,8,5
46,GR,22,8,5
NA,RS,22,8,5
1063,UEDA,22,8,6
101,GR,22,8,6
NA,RS,22,8,6
NA,UEDA,22,8,7
34,GR,22,8,7
NA,RS,22,8,7
508,UEDA,22,8,8
91,GR,22,8,8
NA,RS,22,8,8
405,UEDA,22,8,9
70,GR,22,8,9
NA,RS,22,8,9
NA,UEDA,22,8,10
71,GR,22,8,10
NA,RS,22,8,10
331,UEDA,22,9,1
62,GR,22,9,1
NA,RS,22,9,1
718,UEDA,22,9,2
66,GR,22,9,2
NA,RS,22,9,2
694,UEDA,22,9,3
76,GR,22,9,3
NA,RS,22,9,3
359,UEDA,22,9,4
57,GR,22,9,4
NA,RS,22,9,4
866,UEDA,22,9,5
53,GR,22,9,5
NA,RS,22,9,5
570,UEDA,22,9,6
53,GR,22,9,6
NA,RS,22,9,6
963,UEDA,22,9,7
59,GR,22,9,7
NA,RS,22,9,7
523,UEDA,22,9,8
61,GR,22,9,8
NA,RS,22,9,8
952,UEDA,22,9,9
93,GR,22,9,9
NA,RS,22,9,9
902,UEDA,22,9,10
45,GR,22,9,10
NA,RS,22,9,10
443,UEDA,22,10,1
87,GR,22,10,1
NA,RS,22,10,1
388,UEDA,22,10,2
80,GR,22,10,2
NA,RS,22,10,2
382,UEDA,22,10,3
116,GR,22,10,3
NA,RS,22,10,3
NA,UEDA,22,10,4
59,GR,22,10,4
NA,RS,22,10,4
NA,UEDA,22,10,5
82,GR,22,10,5
NA,RS,22,10,5
551,UEDA,22,10,6
91,GR,22,10,6
NA,RS,22,10,6
NA,UEDA,22,10,7
53,GR,22,10,7
NA,RS,22,10,7
434,UEDA,22,10,8
71,GR,22,10,8
NA,RS,22,10,8
584,UEDA,22,10,9
56,GR,22,10,9
NA,RS,22,10,9
442,UEDA,22,10,10
28,GR,22,10,10
NA,RS,22,10,10
682,UEDA,23,1,1
73,GR,23,1,1
NA,RS,23,1,1
477,UEDA,23,1,2
93,GR,23,1,2
NA,RS,23,1,2
NA,UEDA,23,1,3
70,GR,23,1,3
NA,RS,23,1,3
623,UEDA,23,1,4
65,GR,23,1,4
NA,RS,23,1,4
403,UEDA,23,1,5
64,GR,23,1,5
NA,RS,23,1,5
611,UEDA,23,1,6
63,GR,23,1,6
NA,RS,23,1,6
216,UEDA,23,1,7
64,GR,23,1,7
NA,RS,23,1,7
468,UEDA,23,1,8
65,GR,23,1,8
NA,RS,23,1,8
399,UEDA,23,1,9
69,GR,23,1,9
NA,RS,23,1,9
NA,UEDA,23,1,10
54,GR,23,1,10
NA,RS,23,1,10
885,UEDA,23,2,1
132,GR,23,2,1
NA,RS,23,2,1
NA,UEDA,23,2,2
89,GR,23,2,2
NA,RS,23,2,2
612,UEDA,23,2,3
192,GR,23,2,3
NA,RS,23,2,3
NA,UEDA,23,2,4
169,GR,23,2,4
NA,RS,23,2,4
806,UEDA,23,2,5
174,GR,23,2,5
NA,RS,23,2,5
945,UEDA,23,2,6
75,GR,23,2,6
NA,RS,23,2,6
NA,UEDA,23,2,7
44,GR,23,2,7
NA,RS,23,2,7
588,UEDA,23,2,8
168,GR,23,2,8
NA,RS,23,2,8
529,UEDA,23,2,9
132,GR,23,2,9
NA,RS,23,2,9
742,UEDA,23,2,10
286,GR,23,2,10
NA,RS,23,2,10
1061,UEDA,23,3,1
37,GR,23,3,1
NA,RS,23,3,1
341,UEDA,23,3,2
58,GR,23,3,2
NA,RS,23,3,2
851,UEDA,23,3,3
57,GR,23,3,3
NA,RS,23,3,3
598,UEDA,23,3,4
91,GR,23,3,4
NA,RS,23,3,4
NA,UEDA,23,3,5
47,GR,23,3,5
NA,RS,23,3,5
NA,UEDA,23,3,6
75,GR,23,3,6
NA,RS,23,3,6
500,UEDA,23,3,7
49,GR,23,3,7
NA,RS,23,3,7
488,UEDA,23,3,8
95,GR,23,3,8
NA,RS,23,3,8
442,UEDA,23,3,9
42,GR,23,3,9
NA,RS,23,3,9
556,UEDA,23,3,10
57,GR,23,3,10
NA,RS,23,3,10
NA,UEDA,23,4,1
92,GR,23,4,1
NA,RS,23,4,1
768,UEDA,23,4,2
105,GR,23,4,2
NA,RS,23,4,2
NA,UEDA,23,4,3
118,GR,23,4,3
NA,RS,23,4,3
772,UEDA,23,4,4
62,GR,23,4,4
NA,RS,23,4,4
926,UEDA,23,4,5
116,GR,23,4,5
NA,RS,23,4,5
953,UEDA,23,4,6
127,GR,23,4,6
NA,RS,23,4,6
329,UEDA,23,4,7
52,GR,23,4,7
NA,RS,23,4,7
753,UEDA,23,4,8
81,GR,23,4,8
NA,RS,23,4,8
480,UEDA,23,4,9
86,GR,23,4,9
NA,RS,23,4,9
NA,UEDA,23,4,10
52,GR,23,4,10
NA,RS,23,4,10
761,UEDA,23,5,1
66,GR,23,5,1
NA,RS,23,5,1
435,UEDA,23,5,2
262,GR,23,5,2
NA,RS,23,5,2
736,UEDA,23,5,3
77,GR,23,5,3
NA,RS,23,5,3
454,UEDA,23,5,4
151,GR,23,5,4
NA,RS,23,5,4
953,UEDA,23,5,5
86,GR,23,5,5
NA,RS,23,5,5
501,UEDA,23,5,6
55,GR,23,5,6
NA,RS,23,5,6
361,UEDA,23,5,7
85,GR,23,5,7
NA,RS,23,5,7
NA,UEDA,23,5,8
117,GR,23,5,8
NA,RS,23,5,8
630,UEDA,23,5,9
50,GR,23,5,9
NA,RS,23,5,9
NA,UEDA,23,5,10
74,GR,23,5,10
NA,RS,23,5,10
432,UEDA,23,6,1
62,GR,23,6,1
NA,RS,23,6,1
520,UEDA,23,6,2
66,GR,23,6,2
NA,RS,23,6,2
621,UEDA,23,6,3
85,GR,23,6,3
NA,RS,23,6,3
NA,UEDA,23,6,4
93,GR,23,6,4
181,RS,23,6,4
367,UEDA,23,6,5
112,GR,23,6,5
NA,RS,23,6,5
413,UEDA,23,6,6
78,GR,23,6,6
NA,RS,23,6,6
353,UEDA,23,6,7
69,GR,23,6,7
NA,RS,23,6,7
394,UEDA,23,6,8
70,GR,23,6,8
NA,RS,23,6,8
426,UEDA,23,6,9
51,GR,23,6,9
NA,RS,23,6,9
528,UEDA,23,6,10
100,GR,23,6,10
NA,RS,23,6,10
509,UEDA,23,7,1
76,GR,23,7,1
NA,RS,23,7,1
880,UEDA,23,7,2
90,GR,23,7,2
NA,RS,23,7,2
NA,UEDA,23,7,3
59,GR,23,7,3
NA,RS,23,7,3
1140,UEDA,23,7,4
79,GR,23,7,4
NA,RS,23,7,4
NA,UEDA,23,7,5
96,GR,23,7,5
NA,RS,23,7,5
742,UEDA,23,7,6
73,GR,23,7,6
NA,RS,23,7,6
NA,UEDA,23,7,7
47,GR,23,7,7
NA,RS,23,7,7
1129,UEDA,23,7,8
85,GR,23,7,8
NA,RS,23,7,8
NA,UEDA,23,7,9
90,GR,23,7,9
NA,RS,23,7,9
478,UEDA,23,7,10
63,GR,23,7,10
NA,RS,23,7,10
1001,UEDA,23,8,1
83,GR,23,8,1
NA,RS,23,8,1
520,UEDA,23,8,2
95,GR,23,8,2
NA,RS,23,8,2
NA,UEDA,23,8,3
53,GR,23,8,3
NA,RS,23,8,3
NA,UEDA,23,8,4
52,GR,23,8,4
NA,RS,23,8,4
741,UEDA,23,8,5
59,GR,23,8,5
NA,RS,23,8,5
NA,UEDA,23,8,6
105,GR,23,8,6
NA,RS,23,8,6
636,UEDA,23,8,7
58,GR,23,8,7
NA,RS,23,8,7
469,UEDA,23,8,8
55,GR,23,8,8
NA,RS,23,8,8
611,UEDA,23,8,9
112,GR,23,8,9
NA,RS,23,8,9
784,UEDA,23,8,10
45,GR,23,8,10
NA,RS,23,8,10
369,UEDA,23,9,1
67,GR,23,9,1
NA,RS,23,9,1
590,UEDA,23,9,2
87,GR,23,9,2
NA,RS,23,9,2
1027,UEDA,23,9,3
43,GR,23,9,3
NA,RS,23,9,3
390,UEDA,23,9,4
31,GR,23,9,4
NA,RS,23,9,4
278,UEDA,23,9,5
90,GR,23,9,5
NA,RS,23,9,5
675,UEDA,23,9,6
52,GR,23,9,6
NA,RS,23,9,6
456,UEDA,23,9,7
31,GR,23,9,7
NA,RS,23,9,7
782,UEDA,23,9,8
64,GR,23,9,8
NA,RS,23,9,8
324,UEDA,23,9,9
63,GR,23,9,9
NA,RS,23,9,9
566,UEDA,23,9,10
71,GR,23,9,10
NA,RS,23,9,10
NA,UEDA,23,10,1
59,GR,23,10,1
NA,RS,23,10,1
340,UEDA,23,10,2
47,GR,23,10,2
NA,RS,23,10,2
357,UEDA,23,10,3
75,GR,23,10,3
NA,RS,23,10,3
498,UEDA,23,10,4
84,GR,23,10,4
NA,RS,23,10,4
308,UEDA,23,10,5
88,GR,23,10,5
NA,RS,23,10,5
417,UEDA,23,10,6
65,GR,23,10,6
NA,RS,23,10,6
NA,UEDA,23,10,7
66,GR,23,10,7
NA,RS,23,10,7
NA,UEDA,23,10,8
77,GR,23,10,8
NA,RS,23,10,8
447,UEDA,23,10,9
70,GR,23,10,9
NA,RS,23,10,9
642,UEDA,23,10,10
59,GR,23,10,10
NA,RS,23,10,10
587,UEDA,24,1,1
131,GR,24,1,1
NA,RS,24,1,1
785,UEDA,24,1,2
97,GR,24,1,2
NA,RS,24,1,2
771,UEDA,24,1,3
77,GR,24,1,3
NA,RS,24,1,3
408,UEDA,24,1,4
100,GR,24,1,4
NA,RS,24,1,4
951,UEDA,24,1,5
140,GR,24,1,5
NA,RS,24,1,5
949,UEDA,24,1,6
100,GR,24,1,6
NA,RS,24,1,6
532,UEDA,24,1,7
70,GR,24,1,7
NA,RS,24,1,7
706,UEDA,24,1,8
51,GR,24,1,8
NA,RS,24,1,8
486,UEDA,24,1,9
63,GR,24,1,9
NA,RS,24,1,9
438,UEDA,24,1,10
58,GR,24,1,10
NA,RS,24,1,10
NA,UEDA,24,2,1
96,GR,24,2,1
NA,RS,24,2,1
NA,UEDA,24,2,2
89,GR,24,2,2
NA,RS,24,2,2
892,UEDA,24,2,3
105,GR,24,2,3
NA,RS,24,2,3
598,UEDA,24,2,4
91,GR,24,2,4
NA,RS,24,2,4
728,UEDA,24,2,5
67,GR,24,2,5
NA,RS,24,2,5
NA,UEDA,24,2,6
85,GR,24,2,6
NA,RS,24,2,6
793,UEDA,24,2,7
103,GR,24,2,7
NA,RS,24,2,7
590,UEDA,24,2,8
62,GR,24,2,8
NA,RS,24,2,8
407,UEDA,24,2,9
63,GR,24,2,9
NA,RS,24,2,9
1096,UEDA,24,2,10
77,GR,24,2,10
NA,RS,24,2,10
746,UEDA,24,3,1
92,GR,24,3,1
NA,RS,24,3,1
669,UEDA,24,3,2
70,GR,24,3,2
NA,RS,24,3,2
918,UEDA,24,3,3
88,GR,24,3,3
NA,RS,24,3,3
714,UEDA,24,3,4
52,GR,24,3,4
NA,RS,24,3,4
946,UEDA,24,3,5
72,GR,24,3,5
NA,RS,24,3,5
481,UEDA,24,3,6
52,GR,24,3,6
NA,RS,24,3,6
501,UEDA,24,3,7
42,GR,24,3,7
NA,RS,24,3,7
495,UEDA,24,3,8
49,GR,24,3,8
NA,RS,24,3,8
388,UEDA,24,3,9
44,GR,24,3,9
NA,RS,24,3,9
782,UEDA,24,3,10
86,GR,24,3,10
NA,RS,24,3,10
555,UEDA,24,4,1
79,GR,24,4,1
NA,RS,24,4,1
1007,UEDA,24,4,2
109,GR,24,4,2
NA,RS,24,4,2
NA,UEDA,24,4,3
65,GR,24,4,3
NA,RS,24,4,3
709,UEDA,24,4,4
83,GR,24,4,4
NA,RS,24,4,4
478,UEDA,24,4,5
101,GR,24,4,5
NA,RS,24,4,5
NA,UEDA,24,4,6
97,GR,24,4,6
NA,RS,24,4,6
417,UEDA,24,4,7
58,GR,24,4,7
NA,RS,24,4,7
NA,UEDA,24,4,8
109,GR,24,4,8
NA,RS,24,4,8
NA,UEDA,24,4,9
56,GR,24,4,9
NA,RS,24,4,9
1038,UEDA,24,4,10
117,GR,24,4,10
NA,RS,24,4,10
488,UEDA,24,5,1
264,GR,24,5,1
NA,RS,24,5,1
NA,UEDA,24,5,2
111,GR,24,5,2
NA,RS,24,5,2
1048,UEDA,24,5,3
66,GR,24,5,3
NA,RS,24,5,3
928,UEDA,24,5,4
80,GR,24,5,4
NA,RS,24,5,4
593,UEDA,24,5,5
192,GR,24,5,5
NA,RS,24,5,5
684,UEDA,24,5,6
144,GR,24,5,6
NA,RS,24,5,6
717,UEDA,24,5,7
208,GR,24,5,7
NA,RS,24,5,7
